"LogEarning","Schooling","QoB"
18.020811490446,13.7,4
16.4773202225531,16,1
15.5078703464616,13.2,2
13.6752455154595,13.5,3
11.5375722733906,10.7,4
16.8871114238186,13.2,2
15.9293203378763,13.5,3
11.5995023328178,13,1
18.9563105227386,16.5,3
8.92156616751545,7,1
15.4108018919904,13.2,2
7.89236355246757,13.5,3
10.1340179587965,16.5,3
19.8938671271851,16.7,4
21.12496223281,16.7,4
14.0317050609372,19,1
9.32819251763659,13.7,4
17.7264876400511,19,1
18.108105669194,16.2,2
12.4500825420867,16,1
12.6248357456853,13.2,2
17.0016140330115,19.5,3
14.6194157476701,13.2,2
12.2728419843844,13.2,2
10.0449272434285,10.7,4
16.1528376942825,16.7,4
15.5258630460698,10.2,2
9.73997664788834,10.2,2
9.84492735361967,10.5,3
13.8386552013195,13.7,4
14.1329384054009,13.2,2
19.7872475298065,19,1
14.3676120818109,13,1
13.298975851042,13.7,4
14.9206592435048,16.5,3
11.6926057120632,13.5,3
16.8143142688575,13.7,4
16.5871360159625,13.7,4
15.2653889865088,13.2,2
17.9278314608184,19.7,4
13.028393501424,10,1
11.4103873978618,13,1
16.2742186197412,13.5,3
14.4541678911111,19.2,2
8.27895927988166,13.2,2
21.710632872896,16.5,3
12.0446548463714,16,1
11.8488000319306,13.5,3
13.9651269957968,16.7,4
12.6573615085465,10.2,2
15.8253180990808,10.2,2
14.3459239889454,16.7,4
18.3176836375908,16.5,3
16.7309507364272,16,1
16.1795726272109,13.5,3
14.6064435394615,16.5,3
8.17660146712996,10.2,2
21.6713057333689,16.5,3
15.452631642963,16.5,3
15.3361431036782,16.7,4
17.3757385314841,19.2,2
17.0818005826564,16.5,3
16.667794707599,16.7,4
16.8670704300259,13,1
16.5123157834544,13.2,2
16.8480925456184,16,1
12.9667659072296,13.2,2
12.6527448038845,13.5,3
13.4589710171624,10.7,4
15.4231527155774,10.5,3
12.1240354950429,13.2,2
10.4582440375854,16.2,2
10.5918453341051,13.7,4
20.9147571813835,22,1
18.4356456748966,16.7,4
15.3458774143631,13,1
11.506323430061,13,1
12.2781794536734,13.2,2
14.3011700297201,16.2,2
15.4652865561367,16,1
14.5466194836519,16,1
16.0007007114851,10.5,3
19.5179419590067,16.7,4
14.768095702884,16.2,2
14.5649699100321,13.2,2
15.9283975169493,16.2,2
11.1218409913384,13.7,4
8.47245489886726,13.2,2
18.8162121850852,13.7,4
19.7940712546757,19.7,4
12.9642874332655,13.7,4
13.1585251968807,13,1
14.782575869089,22,1
12.1503663290383,16.7,4
14.4874343181635,16.7,4
16.5337634632484,13,1
14.5241073006803,10,1
11.826810833766,16.2,2
16.758469306956,19.2,2
14.4098210082593,19.7,4
10.4290816170643,10.5,3
17.4223421571231,16.7,4
21.0370739434514,22.2,2
18.0148065832091,16.5,3
14.5429199840492,16.5,3
15.7745963954625,19.7,4
14.0104180336458,13.7,4
13.4858636619159,16.2,2
16.2119555355442,13,1
21.1668084937454,19.2,2
13.0122349356345,10.2,2
12.1235949481322,13,1
11.0357699326867,13,1
16.2044787518307,13.7,4
10.4322800064702,13.5,3
17.529042227071,16.2,2
13.6745293057842,13.7,4
14.5358279449037,13.5,3
12.2809348178195,10.7,4
13.3045578437699,16.7,4
19.5881994582761,22.2,2
13.6740918202566,13.5,3
12.4293750136329,13.5,3
7.53034910643422,13,1
18.8089574616862,16.7,4
19.1227730028411,16.2,2
15.1741015860332,16.2,2
16.0522604945578,13,1
15.1737567131449,13.2,2
8.57366804442732,7.5,3
13.0694075374031,13,1
22.9164439626905,19.2,2
16.117391111527,16.7,4
15.693533750714,19.2,2
12.6711769163242,10.7,4
14.0817671321312,13.5,3
20.6701822417875,16.7,4
17.7018992368995,13.2,2
14.7842088848931,13.7,4
11.2988772403357,4.7,4
10.6551060586101,16.5,3
20.1535531365217,16.7,4
13.7838839604413,13.5,3
14.5387274709462,13.5,3
14.6476735210525,13.2,2
10.186960800957,7.2,2
9.94869668349507,10,1
11.9291151277827,16,1
17.0486086475827,16,1
12.4218903836849,16,1
20.9003026422871,19.2,2
18.3336962506645,13.2,2
18.0838437684528,13,1
13.4405152381243,13.7,4
9.00478476035406,10.7,4
17.9627986419076,19,1
10.9766739130201,10.2,2
10.6688674211099,13.7,4
12.9518392160082,16.5,3
20.3120317489104,16.5,3
15.6367823952368,19.5,3
14.0023734248026,10.7,4
19.4378725250194,13.5,3
11.6966923326703,13.2,2
13.3388176097143,13.2,2
14.3836211177487,10,1
19.7795361008676,22,1
16.2250141070403,13.2,2
11.5363933476514,13.2,2
15.0571006826426,16.5,3
13.2793257526571,16.7,4
12.3406773965665,10.2,2
17.3536465941782,19.5,3
15.1592471414931,16.2,2
12.7355722597155,16.7,4
10.9076241767477,10.7,4
13.1804849740228,13.5,3
15.6651751843366,10.7,4
15.7255263552337,16.5,3
14.4991877933705,13.5,3
18.8624305336916,13.2,2
15.8855020519849,16.5,3
11.882504203191,13.5,3
18.9984517212971,16,1
15.6355157005378,13.7,4
18.1859557432666,16.2,2
20.7469542486722,19.5,3
13.771780193725,16.2,2
18.358601956044,16.7,4
16.8844361798791,13.5,3
16.2291490970278,16,1
19.4463723566966,19,1
15.5125366380655,13.2,2
16.7605433174411,16.5,3
14.9189824973843,13,1
19.3380472421324,13.7,4
10.6679307533529,13.7,4
16.7094345187207,16.2,2
18.5131248545864,16,1
18.6669770343463,19.7,4
19.575496942323,13,1
12.0371322691215,13.7,4
12.976006486176,13.2,2
15.1228608005982,13.2,2
14.5613814148039,7.5,3
16.7955894440207,13.2,2
18.852187465143,16.7,4
11.1319038213735,13.2,2
13.7689150515665,16.5,3
6.42611049946096,10.2,2
13.2126996490846,10.5,3
15.5549961207519,16.5,3
8.27933889730816,13.7,4
16.2440600852955,13,1
19.0469155861008,13.5,3
14.2137947753446,10.7,4
11.1636247179868,10.7,4
18.105951670524,16.2,2
19.3717725614527,13,1
14.9351398223522,16,1
19.2585611603877,16.2,2
6.71036139966477,13.5,3
12.2344376697532,10.2,2
15.784749513004,16.7,4
17.5431060366832,16.7,4
12.4190019928056,10.5,3
12.1567279947017,19,1
15.7265014243848,10.7,4
20.0222817107612,19.2,2
19.4945784194874,16.5,3
10.4234471372006,16.5,3
11.7529467387881,13.2,2
15.8410239909531,13.2,2
11.8267783872533,13.7,4
12.736894459108,10.7,4
15.9213176794579,13.2,2
15.9377190242664,13.2,2
19.4396135794448,19.5,3
19.7276230297656,19,1
21.3565963335379,16,1
19.23650819955,16.2,2
17.9865847907033,16,1
13.4051067740953,10.7,4
14.0419113994536,10.5,3
16.9185172690299,13,1
11.4261466903834,7.7,4
16.318302660627,16.7,4
12.5454094496314,10.2,2
8.08198494020598,7,1
22.5860025918055,16.2,2
16.711329910915,19,1
15.4443344330154,13,1
13.9207981374711,19.7,4
16.2367060884672,13.5,3
14.0398593344468,19.7,4
20.5344789798736,16,1
16.3585739364291,16.5,3
13.1206064930286,13.7,4
17.3144854358014,16.5,3
17.9526101781692,19,1
18.1388183032736,13,1
13.8391880550667,10,1
16.2616879983304,16.7,4
11.9518648008189,16.7,4
16.1620791120074,16,1
16.0695091708226,16,1
10.5468182230731,7,1
14.4223953188738,13.7,4
13.3868719413663,19.7,4
16.7653049199903,16.2,2
18.5584029520868,16.5,3
15.0557261531507,19.5,3
15.0083299307449,13.2,2
14.471724174263,10,1
15.3063046624433,16.5,3
15.9351231414588,10.5,3
12.165795483603,13,1
10.6311822632564,13.2,2
15.5462502770324,19.5,3
9.21868175248111,16,1
13.1000075540054,13.7,4
13.1138148088958,13,1
16.4133961349428,22.7,4
11.0831093658972,13.5,3
18.3876422772686,19.2,2
13.2404973054332,16.2,2
14.1386613545619,10.5,3
17.2517206372766,19.5,3
14.5812491081083,10,1
13.6911934963457,10.7,4
15.3983413690797,16,1
14.0734152998139,16.5,3
13.1682736581598,19.2,2
16.5688584255167,16.5,3
16.5521066066541,19.5,3
17.2669573169932,19.5,3
14.7148866852558,19.5,3
14.702679367534,16.5,3
15.8688406890086,13,1
12.9429361833483,16.5,3
10.6738559574626,19,1
12.2364754422556,13.2,2
10.561316657383,16.7,4
16.8378088354744,13.7,4
16.5293618380451,13.2,2
14.6094941087377,13.5,3
14.1920893704372,13.2,2
13.0247402950859,13.7,4
10.69996408151,16.5,3
14.9712029995165,13.5,3
21.6549805709805,16.5,3
17.8623909461925,16,1
18.0228405305099,13,1
12.3369747532602,16.2,2
18.8517223670268,19.5,3
14.5409018284479,16.5,3
11.5224377438838,16.2,2
12.2986481944416,10.5,3
21.1296097947794,16.5,3
15.0175513578116,16.7,4
14.4185758654512,19.5,3
15.9135805090766,16.5,3
14.3848330776944,16.7,4
10.7444028125624,13.5,3
16.4984904854544,16.2,2
14.3045543989075,13.2,2
14.1326389056562,13.2,2
17.3189006867736,13.7,4
13.0392082053793,16.7,4
15.2922879470718,16.5,3
21.2425325740973,16.2,2
9.72433268164174,13.7,4
16.1786936505312,16.7,4
8.77348074031744,13.7,4
17.846083800577,16.5,3
15.2874131439704,10.5,3
10.4852581169783,10.2,2
19.0501152136719,16.5,3
16.4403293421849,13.5,3
18.4228339592184,16.5,3
10.4725343688086,13,1
15.9594236194369,19.7,4
15.2544829728284,22.2,2
15.3271334720333,13,1
14.7465024755225,13.2,2
15.8242879395482,16.7,4
16.0775837651121,13.5,3
19.0196591107363,16.7,4
12.8041534545026,16.5,3
15.1340041407382,16.7,4
15.9744253983997,16.7,4
15.525731477559,16.5,3
15.9240597973486,22,1
15.4608768680011,16.2,2
17.0273313258706,10,1
15.7623206474929,13.2,2
10.6083167580452,16,1
11.7464761543692,10.2,2
17.1316679958017,13.2,2
9.17564576647436,7.2,2
16.544010989481,13.7,4
16.7412403806876,16.2,2
14.6811364420461,10.5,3
12.4765515007333,13.7,4
17.2008675500409,16.5,3
12.2269511122381,10,1
14.8607930984861,16.2,2
10.6972588317575,10.7,4
13.4733823868103,10.5,3
15.9599979333301,19.7,4
15.2313715990176,13.5,3
12.9939730589523,13.5,3
13.3789087574137,13.2,2
20.6413340202886,13.2,2
12.1257626262684,10.7,4
17.5431323109053,19.5,3
10.2993453612577,16.2,2
5.33335266107752,10.7,4
17.4889042189154,16.2,2
17.0807438545158,13.5,3
14.7615297825474,10,1
13.3732713674895,10.7,4
16.6458729208366,13.2,2
18.626241396026,13.7,4
14.2505134134245,16,1
19.5840457302833,16.2,2
11.3796738198189,13.7,4
18.8033989015589,19.2,2
15.2144561658698,16,1
16.1950018542095,16.2,2
18.4123188097054,16.2,2
12.5287457746219,13.2,2
14.292718695851,16.7,4
18.2906905268827,13.7,4
7.69273160747055,10,1
15.4228630194829,16.5,3
14.3405261309297,10.2,2
16.4248811026701,13.7,4
13.4523391123601,13.2,2
15.4788679602395,16,1
12.5734393170201,16,1
17.428634893749,13.2,2
16.1756821837923,13.2,2
13.1621545111304,10.2,2
12.707489845717,10,1
24.7237770633843,22,1
18.3911584052785,16.2,2
15.3716565962847,16,1
10.9228375843188,10.2,2
13.9443355167896,13,1
18.772887619071,16.5,3
18.3192320295213,22.5,3
15.6160776113751,13.7,4
18.2043036296639,19,1
11.3397818392899,13.2,2
8.76501918618132,7.7,4
8.59975524116743,16,1
16.0352644553218,16.5,3
20.4588003770308,19.5,3
16.7258800505136,16.5,3
17.2398884740096,13.2,2
13.1424059274378,16.5,3
12.4842566880796,10.2,2
14.9569386047246,19.7,4
17.9204332393119,19.5,3
19.5094917172133,19.7,4
15.8661645416559,16.5,3
12.8190383080492,16,1
10.4503244484679,13.7,4
18.4644340514704,13.5,3
12.9548691817228,16.2,2
18.4340608470176,16.2,2
15.0172803118677,16.5,3
14.3668255302374,13.7,4
15.0860396427064,13.5,3
18.2365465986069,16,1
15.3854326901048,10.2,2
13.7433897336107,16.5,3
7.37235769033803,13.2,2
16.4803812417402,13,1
11.2984816095758,16,1
14.5831077110541,19.7,4
17.4831910325936,22.2,2
14.3881316873997,16,1
16.2274358145811,19.2,2
14.1705991126364,16.2,2
14.4359147138436,13.2,2
15.4774347502446,13.2,2
13.542025709763,13.7,4
16.5618067629308,16,1
18.8889182027283,16.2,2
14.4081099705836,16.5,3
11.7832701742072,16,1
11.8544749836891,13,1
13.278333143083,13.5,3
16.9835090203752,13.7,4
12.1833096675806,13.7,4
9.03715746422299,13.7,4
20.1514064506484,16.2,2
13.0960408703832,16.5,3
13.5397266671009,10.2,2
12.0155288996401,13.2,2
17.2214943292295,13.2,2
14.651390392971,13.7,4
10.4311551608416,16,1
8.70608881664147,13.2,2
15.8514937755542,19.5,3
17.2029700154106,19.7,4
16.6171441145442,16.5,3
15.4243541771963,19,1
11.2122589162309,13,1
17.8480812677057,19,1
10.8635144964516,13.2,2
16.5012927157571,16,1
17.5269747398956,22,1
15.4386674583514,13.5,3
16.7312841569141,13.7,4
13.8921765811858,13.5,3
17.8081688681394,19.2,2
16.7667263414149,19.5,3
13.3022392497982,13.2,2
16.2503217361767,13.2,2
10.5678744080735,13.5,3
16.2477114641816,10.5,3
19.5827456585068,19.7,4
19.2635774610454,16.7,4
15.1385551200258,16.2,2
13.2500698933211,10,1
12.2040195224385,13.2,2
15.9102595826483,19,1
6.65850772084428,7.7,4
13.9953255743277,19.2,2
9.26761981930123,10,1
19.6221649468483,16.7,4
11.8059547372626,16.2,2
18.0018789592841,16.5,3
7.63896904078256,13,1
10.4498973508827,10,1
11.9604095889022,13,1
6.55674439261588,10.5,3
12.0555193757035,16.2,2
16.0764694523092,16,1
12.0711746575168,10.5,3
16.1781561960748,13,1
18.5063533125374,16,1
24.404815296628,19,1
16.8592502662194,16,1
13.1042155853536,16.5,3
13.4990127274024,13.5,3
19.7258565780895,19.5,3
16.158386862423,19.7,4
15.4839814505014,19.7,4
19.118219403935,19.7,4
14.632629714413,16,1
11.3297349169864,13.2,2
12.8361072673064,13.7,4
14.6308580053333,16.7,4
15.7554363184659,22.2,2
16.5268965869964,13.7,4
18.4143340748486,16.5,3
15.0482066130242,13,1
16.264949544266,10.5,3
16.9587647060294,16.5,3
16.0289875496339,16,1
18.1740301742752,19.5,3
15.7174313590922,16.2,2
13.9734703352586,10.2,2
15.6805346765453,16.5,3
12.6437649726293,13.2,2
18.8791957704186,10,1
17.6764436279406,10.7,4
15.7708282586149,16,1
16.0338566945176,16.5,3
12.238621528531,13.7,4
12.6625964609188,16,1
11.5045816453356,10.5,3
14.2166041372122,16.5,3
11.1141372056131,16.7,4
12.7094801730702,13.5,3
12.8075930606799,13.5,3
9.5554746048432,13.2,2
15.7508969876251,13.5,3
14.7869200475822,10.2,2
18.2930126090147,16.5,3
14.7282123632066,16.5,3
11.9437232066339,13.2,2
16.3958846976945,13.2,2
16.0594282482679,16,1
15.2779310500924,16,1
13.5482641655876,13.2,2
19.8356521580993,19.7,4
17.0051863736777,16,1
18.9368388416406,16.7,4
17.8878422657122,16.2,2
9.82734778147684,13.7,4
18.1258498940958,16.5,3
12.9937554273673,10.7,4
18.176200144067,10.5,3
19.7276861281101,19,1
14.5417612940008,10.2,2
9.44766862908892,10.2,2
12.7604025541054,7.7,4
14.7330759346768,16,1
12.2492239235169,13,1
14.8366264992343,16.5,3
11.8750507085456,13.2,2
11.9697393446825,13.5,3
13.3497594835579,13.7,4
18.4378210058209,19.7,4
15.1573460493467,16.5,3
11.4715341550976,16.5,3
9.25087922464853,13.2,2
16.1032413838247,16,1
13.4663991301749,10.7,4
12.57792089963,13.7,4
13.7909234699401,13,1
19.4753402573768,16.5,3
13.3286368537032,13.5,3
11.9050344796623,13.2,2
15.0054840157557,16,1
11.2913570589117,16.5,3
15.8685929738897,16.2,2
18.2793051686811,13.5,3
15.1401199948346,16.2,2
16.5228209737325,13.7,4
15.6879348304301,16,1
12.5356488460139,13.7,4
12.1561739996501,13.7,4
9.9843126699528,13.7,4
10.9605724463434,13,1
15.1849975377611,13.2,2
11.7346004134468,13.2,2
13.7313890724368,16.2,2
15.9191861542392,13.7,4
14.7243196341193,19.7,4
16.4982096592289,16.5,3
12.2584622627064,13.2,2
18.1719615950624,13,1
19.5160589597771,16.7,4
13.9037314461336,10.7,4
12.0568372369127,13.2,2
16.3501938874547,19,1
16.0518964979255,16.5,3
10.3767156171461,13.7,4
15.7161878029997,16,1
11.4958740514945,10,1
19.2715366412471,22.5,3
13.8524786848646,13.2,2
17.7787816562477,19.7,4
14.076390344369,13.7,4
15.6503782622332,16,1
10.0907512868278,13.7,4
15.7254556942973,16.2,2
17.4270652953963,13.5,3
11.4779808315413,13.2,2
12.9906097298,13.5,3
16.3987376373947,19,1
9.85304072216193,7.7,4
21.3970471906417,16,1
14.1327891771516,19.5,3
13.1511042885275,10.7,4
13.9047298272081,13.7,4
15.2903331541172,16.5,3
17.7784460419811,16.5,3
13.2816808140949,10.2,2
16.1045470964295,16,1
14.8061254208244,13.5,3
20.6973266861571,19.5,3
19.9058734369945,22.2,2
10.2216422001746,10.7,4
11.4292888579882,13.7,4
13.8116452199906,13,1
12.2333939489357,16,1
11.5571166231479,13,1
12.1130764972744,13.5,3
13.0563223265098,16.2,2
11.7937827464112,13.7,4
17.5262668454734,19,1
13.1940593825128,16,1
13.9681258289098,10.5,3
19.5768720936774,16.2,2
15.8224853314843,16.7,4
11.5693264531744,7,1
13.9076754265459,13.7,4
16.8092437439823,13.7,4
20.3272907320952,19,1
14.4689978375799,10.2,2
18.7202731185231,16.7,4
11.6373133107033,16.5,3
12.6829008368007,13.2,2
14.2871547944969,13.2,2
15.8377743737252,10.7,4
11.4637444695498,16.2,2
15.3960182293889,13.2,2
17.540405224848,19.2,2
10.281970179349,16.5,3
9.25310300585431,10,1
18.199311192689,16.2,2
17.0589028870877,13.5,3
16.3232515527392,13,1
16.0199471489697,16,1
18.1362033099676,16.2,2
18.1481873327539,16,1
12.8427033615825,16.7,4
15.121908633567,10.7,4
17.248926285593,13.7,4
14.9504183250878,19.7,4
14.2443471405638,13,1
15.3999164888455,13.5,3
12.1358196341598,16.5,3
15.393920211301,10,1
7.06459262869095,7.5,3
20.3018010220381,19.5,3
17.4879939162483,16.5,3
11.7178860242265,10.2,2
16.2817671144497,16,1
13.3874413530573,13,1
15.3933846143174,19,1
16.6006766624739,19,1
17.1771467045054,13.7,4
20.3053208358165,16.7,4
8.13827500993704,13.5,3
12.2411691359705,13,1
11.9382537310253,16.2,2
13.0063469218621,13.7,4
15.1260724073307,13.5,3
8.76800734661649,13,1
14.4892764030764,13,1
16.8166564102455,19.2,2
23.2603791836862,16.5,3
18.7081533498698,16.7,4
14.2962525914244,16.5,3
12.6027272796046,13.7,4
10.604575881519,13.2,2
12.8103979523466,10.7,4
17.404964640584,13,1
14.7560520746144,13,1
14.9452701448223,13.2,2
15.23466390846,19,1
11.9371503245242,13.7,4
18.5394662946483,19.2,2
20.5910758515413,19.7,4
12.5987703143921,13.7,4
11.7130585972206,13.7,4
15.6671178884674,13.2,2
13.4603531241786,13,1
17.5528409911049,16.7,4
17.3921015079753,19.5,3
12.7203676925978,10.7,4
14.7717890486383,13,1
20.5795727188275,13.7,4
15.3139579269671,13.2,2
9.34930449228262,16.5,3
16.5025034152387,13,1
16.5494262658054,16.7,4
11.8595622389504,10.5,3
15.7480448890001,19.7,4
20.1534874880919,19.7,4
11.3511342538556,16.2,2
20.6159797728825,16,1
12.1647347968902,16,1
18.2009858191331,19.5,3
15.7455718744284,16.7,4
13.7234125485747,10.7,4
10.336751192925,16.5,3
12.3454177020072,16,1
16.2864404958489,16,1
17.0288737234064,16.2,2
17.2558975780404,22.5,3
14.6835287646966,16.5,3
12.1636120465776,10.2,2
14.9385554500315,16.2,2
12.1779329067166,13.7,4
15.8486568818639,16.2,2
15.1593378881715,16.2,2
15.957905081109,13,1
11.2545835320966,10.7,4
11.6846755488768,16.5,3
12.8113788088007,10,1
18.7582980564317,16.7,4
19.7835057523537,19.5,3
21.8279845013545,16,1
14.3257418431633,16.2,2
13.1350993550811,16.5,3
19.761577407752,13,1
17.8405660187547,16,1
6.71378566598556,10,1
14.3620641254083,16.7,4
8.63739240943214,13.5,3
16.6077512344474,19.7,4
14.7666344399189,16.2,2
10.59789618203,10.7,4
16.560007148876,16.7,4
16.3859453276221,13.2,2
18.6865345787722,19.7,4
10.8446493755142,10,1
14.0991011602298,16.5,3
8.50859373391727,7.7,4
16.3573591148493,16.5,3
12.9694372839148,10.5,3
19.8067807797091,19.7,4
20.1729669716121,16.5,3
16.3628288798028,10.2,2
19.294668675626,19.2,2
9.17311734571071,16.2,2
12.8113633163908,13,1
16.6803541189163,16.5,3
19.1971328403072,13.5,3
13.748359769377,13.7,4
19.278719447275,13,1
14.9387147541454,13.2,2
9.69947452294481,10.5,3
15.7337620594401,10,1
15.1936119126943,16.7,4
10.6595067906638,13,1
15.4985035619597,16.5,3
14.2271532756294,16.7,4
17.8165104696108,22.7,4
19.1865247284299,16.2,2
16.173659010574,19,1
14.7657696642045,19.5,3
17.5021147369297,16,1
15.7865456368975,13.2,2
16.875767825855,16.7,4
13.782029830302,16.7,4
18.6038708995177,13.7,4
20.4454211923516,13.5,3
7.33999732407157,13.7,4
16.1197780038508,16.2,2
18.9246360809991,13,1
12.0620156560095,16,1
12.1679919868432,13.5,3
13.1392517774718,16.7,4
13.4496926802234,10.2,2
8.50680576036316,16,1
14.1245506398179,13.7,4
19.8798743986607,10.2,2
18.359694645028,19,1
12.1528243384832,10.2,2
17.8132248163178,16.2,2
13.7955087499118,10.2,2
17.4914380693175,13.2,2
20.0975160380633,16.5,3
21.494943996096,19.5,3
17.1548021012524,10.7,4
15.9466458832085,16.7,4
19.9200550906526,19.2,2
18.6997605076416,22.7,4
13.1068255307666,10.2,2
16.0675551074846,10.2,2
16.0975797973712,13,1
11.0098667403072,7,1
18.9345079878077,25.7,4
14.5487582454158,16,1
17.1463782717848,16.2,2
15.6177480671399,13.2,2
15.5131697534975,16.2,2
17.7319566363564,16.2,2
13.6577478841252,16.2,2
8.61575391364812,10,1
16.9339572310653,19,1
18.6453528754559,19,1
16.1384013005089,16.5,3
19.9495128953562,16,1
16.0246826285491,16,1
20.2741190991188,22.7,4
15.6379279246698,10,1
8.43111101236807,10.7,4
15.6506567890198,16.7,4
16.3010779185968,13.5,3
11.7427311804669,10.7,4
13.5818144093023,19,1
17.1621279577119,16.5,3
16.2530160548302,19,1
14.1533575337329,13.5,3
14.9532370014291,10.7,4
13.5743371700041,19.2,2
11.1778790301163,13.7,4
15.3495148147045,13.5,3
15.6129679202664,13.5,3
14.6811142085242,16,1
14.6866601960858,16,1
10.0034110003715,16.2,2
11.0540063788711,16.2,2
22.4881659702567,19.7,4
13.8846229072419,10.7,4
16.3079753730219,16,1
16.2052865972257,16.5,3
16.0195353497491,16.7,4
12.9975170835526,16.2,2
13.8037145241771,16.2,2
12.9233749136565,16.5,3
13.2948078315317,13,1
17.8719642386041,13.5,3
14.3374403852089,16.7,4
17.293424562524,19,1
11.8928404853899,10,1
12.8375912811625,10.5,3
13.9372841716118,16,1
14.4298306444985,16.2,2
15.3203922187536,19,1
21.5216565575945,19.5,3
17.3389525307099,19.2,2
14.8649482065587,13.2,2
20.4596606925173,22,1
16.2696906623848,19,1
16.2012158950936,10.2,2
15.0766447888833,16.5,3
18.2480364405625,16.7,4
15.4601060211209,16,1
20.6251565458514,16,1
13.4583044322467,16,1
16.4246658181459,10.5,3
15.758761673711,10.7,4
17.4927988656793,16,1
18.5425288180818,13.7,4
11.1410075029808,10,1
12.9908277823707,13.2,2
14.1554135639481,10.7,4
13.9086673106766,13.2,2
18.0130821778354,16.7,4
14.7140903367663,16.5,3
13.5358214966787,13,1
16.6488349665916,16,1
8.28631470704832,13.2,2
12.1394870701131,19.7,4
14.6537716793772,13.5,3
17.8595191370063,19.7,4
17.7684835754524,16,1
13.1804562105315,16.2,2
15.5483424689417,10.7,4
15.343280705368,13,1
16.4459883184822,13.7,4
15.1623466005002,16.2,2
18.8418305926447,19.7,4
21.4603462382434,16.7,4
10.5648181092524,16.7,4
14.8671350329161,16.5,3
19.6256446346234,13,1
14.1178490987899,19.5,3
14.6005340442106,10,1
8.25066655209811,13.2,2
10.0658679018231,13,1
14.7382726467289,10.5,3
15.6806566369068,19,1
11.1237361108615,16.7,4
15.9868503734959,13.5,3
13.812813650652,16,1
13.6156856951605,13.7,4
12.6995811218255,10,1
21.7206854782083,19,1
13.3448091970904,16.7,4
5.37777357289611,7.5,3
13.9598896680077,13.5,3
12.9200188606803,19,1
9.46986434147704,16.5,3
12.8001072632069,13,1
14.5263218842066,19.7,4
17.7531521576666,13.7,4
17.7328376119688,10.5,3
9.97794775517252,13.2,2
15.4010123757148,16.7,4
16.8226703656047,13.5,3
11.9457983477598,16.7,4
16.0518705703128,16.7,4
8.89786804495282,13,1
12.3612542356358,7.7,4
15.40214647265,16,1
17.2501350436919,16.7,4
16.5051954254844,22,1
11.5645909436599,10,1
17.6092694936497,10,1
13.7010738496069,16.5,3
14.2717377013155,22.5,3
14.812012307369,13.7,4
18.9991977261079,16.5,3
22.0786332395938,16.5,3
18.0665742201853,13.5,3
11.2875337321192,16.7,4
19.7557713212806,16.5,3
14.1003490329029,13.7,4
20.4410458394162,16.2,2
17.719486832406,16,1
13.0212928254978,10.5,3
18.3651363756058,19.5,3
18.0325286845163,16.2,2
14.7985866583183,16.7,4
12.7466148921852,13.2,2
15.3968075673906,13.2,2
18.4268887624301,16,1
11.5767114807846,10.2,2
12.5846509432627,10.2,2
13.5178203610147,13.5,3
17.4782885323966,19.5,3
13.3719805371904,10.5,3
19.2891745261445,19.5,3
12.6204215379989,16.5,3
16.7634701048041,13,1
12.6147998770874,13.2,2
14.7812374678661,16,1
18.2632973673278,19.2,2
13.6217305952364,16.5,3
15.6607499850318,19.5,3
17.7305865358724,16.5,3
10.8429203337164,13.5,3
13.9811195285413,16.7,4
10.3194941740176,13,1
12.6044283541212,10.2,2
16.0974571827709,13.7,4
18.4767067528034,16.5,3
14.0038130244878,16.2,2
13.4792805488126,10.2,2
14.2421432078624,16.5,3
16.2729173824207,16.7,4
20.0039516808596,16.7,4
15.8933756117186,19.7,4
13.870371537963,10.5,3
14.3061301007785,13.2,2
19.6540315146245,16.2,2
16.7318832219921,13.2,2
17.3937966369722,16,1
19.0270684990696,16.7,4
11.2506563467222,13.7,4
16.5890418894757,13.5,3
10.1779218551145,13.5,3
13.4662553091026,13.5,3
21.4594328648646,16,1
10.5658299127794,13.2,2
19.8187984477802,13.2,2
15.2736517446055,16.2,2
13.368232986798,13.2,2
14.7991413200721,19.7,4
15.7028891510322,13.2,2
14.5953717225424,13.2,2
13.6284834368986,10.7,4
15.2180544599275,13.5,3
17.1992594826927,13,1
11.2216774929033,13,1
14.7621810457274,16.7,4
10.9156504617664,13.2,2
17.0910051827155,16.2,2
18.4139186876963,13.2,2
13.0964032072652,13,1
14.6246076703878,19.2,2
13.9903354580913,10.5,3
18.8653479481423,19.5,3
18.4980551692288,19,1
20.3775434728375,16.7,4
11.6199764220038,13.5,3
17.7171421613292,16.7,4
11.6742041371903,10,1
14.2805176039531,13.2,2
11.7715871126934,13,1
7.90363992385164,16,1
9.53168630073032,13.2,2
13.7902373109047,13.5,3
10.2222622819529,10.5,3
16.2320841593895,16.5,3
15.7133684849315,19.7,4
16.3927616855022,19.2,2
14.8767899281958,19.7,4
14.4297332920876,16.7,4
15.3573293002267,19,1
12.6857586233339,16.7,4
13.2727191090644,16.7,4
15.3298956326668,16.2,2
14.4614291809308,13.7,4
17.8270600972091,10,1
25.1057870049981,22.7,4
17.7709109632968,19.5,3
15.543637100796,16.7,4
13.6610996122479,10.7,4
17.1781729675167,13.2,2
17.7044568986421,10.5,3
10.2782410672136,10.5,3
14.108501071366,13.5,3
18.6050990423585,13.2,2
10.4998905073481,16.2,2
14.8146173012569,16.7,4
14.9254409720087,19.7,4
